CODIGO_IES;NOME_IES;SIGLA_IES;TIPO_CATEGORIA_ADM;TIPO_ORG_ACADEMICA;REGIAO;UF;CODIGO_MUNICIPIO
15428;Faculdade UNIRB - NATAL;F. UNIRB;Privada sem fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2408102
3182;Faculdade UNIRB - ARAPIRACA;F. UNIRB;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2700300
2444;Faculdade Unirb - Barreiras;F. UNIRB;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2903201
17896;FACULDADE BRASILEIRA DE TECNOLOGIA;FBT;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2910800
19963;FACULDADE DE ODONTOLOGIA DO NORTE DE MINAS;FACIONORTE;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3143302
19670;Faculdade de Ciências da Saúde Moinhos de Vento;FACSMV;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
19512;INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS;IMEPAC;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3103504
19554;INSTITUTO EDUCACIONAL SUPERIOR E PROFISSIONAL;IESP;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
1865;Faculdade Alvorada Paulista;FALP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3839;Faculdade IPEMED de Ciências Médicas;IPEMED;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
19565;Faculdade Tecnológica de Pernambuco;FATEPE;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2609600
3304;CENTRO UNIVERSITÁRIO DE PATOS;UNIFIP;Privada com fins lucrativos;Centro Universitário;Nordeste;Paraíba;2510808
21494;FACULDADES INTEGRADAS DE PATOS;FIP;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2504009
19555;Favenorte de Porteirinha;FAVEPORT;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3152204
19563;FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS LTDA;FACEC;Privada com fins lucrativos;Faculdade;Sul;Paraná;4105508
19842;CENTRO DE ENSINO SUPERIOR DE BACABEIRA;CESBA;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2101251
19632;FACULDADE DAMA;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4203808
19635;Faculdade de Ensino Superior Pelegrino Cipriani;FASPEC;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
19607;FACULDADE SANTISSIMA TRINDADE;FAST;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2609501
20052;Faculdade ABC de Goiânia;FABC;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3518800
3675;Sinal Faculdade de Ciências Humanas e Sociais;SINAL;Privada sem fins lucrativos;Faculdade;Norte;Acre;1200401
19816;Faculdades Impactos Brasil;FACIB;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
20636;Faculdade Trilógica Keppe & Pacheco;Keppe & Pacheco;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3110707
20200;Faculdade Padre Cícero;;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2307304
19674;Faculdade do Vale do São Francisco;FAVASF;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2611101
19860;FACULDADE CONCEITO EDUCACIONAL;FACCON;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2601201
19727;FACULDADE REPUBLICANA BRASILEIRA;FRBr;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
19909;ICTQ/PGE;ICTQ/PGE;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
19861;Faculdade de Santana de Parnaíba;FASP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3547304
20106;FACULDADE STBNB;;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
21240;FACULDADE UNIRB - PIAUÍ;F. UNIRB;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
5473;FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA;FACITE;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2928109
12946;FACULDADE DE MATO GROSSO;FAMAT;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
3648;INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;Pública Federal;Universidade;Norte;Pará;1501402
1312;FACULDADES INTEGRADAS DE RONDONÓPOLIS;FAIR;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5107602
20328;FACULDADE DE ODONTOLOGIA DA APCD;FAOA;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
21654;Faculdade de Engenharia e Agrimensura de São Paulo;FEASP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
20053;FACULDADE UNIMED;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
3303;Faculdade Invest de Ciências e Tecnologia;INVEST;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
21681;FACULDADE UNIVEST DE EDUCAÇÃO;UNIVEST;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
20122;FACULDADE DOMUS SAPIENS;FDS;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2918407
20100;Instituto Leya de Educação Superior;Leya;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
20110;Faculdade de Tecnologia e Administração Edufor;EDUFOR;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
20105;Faculdade de Ciências e Saúde Edufor;EDUFOR;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
1637;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS DE MACEIÓ;FAMA;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
20615;Faculdade do Sertão Central;FASEC;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2308351
22245;FACULDADE DO CARIRI PARAIBANO;UNICIR;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2516300
20455;Faculdade de Tecnologia Avançada;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
20410;Faculdade de Indiara;FAIND;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5209952
4629;Faculdade Innovare;FACINN;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
20499;Faculdade da Polícia Militar;FPM;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
2688;FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA;INESP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3524402
3336;UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL;UERGS;Pública Estadual;Universidade;Sul;Rio Grande do Sul;4314902
20586;Faculdade Van Gogh;FVG;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
20476;Faculdade ANCLIVEPA;ANCLIVEPA;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
20494;Faculdade Autônoma do Brasil - Maceió;FBR Maceió;Privada com fins lucrativos;Faculdade;Nordeste;Alagoas;2704302
21459;FACULDADE DOM BOSCO DE MARINGA;DOM BOSCO;Privada com fins lucrativos;Faculdade;Sul;Paraná;4115200
20605;Faculdades Sulamérica Bahia;;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2919553
20530;Faculdade Marquês de Olinda;FMO;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3518701
21444;Faculdade Ágape de São Félix;;Privada com fins lucrativos;Faculdade;Norte;Pará;1507300
20541;FACULDADE DO INSTITUTO SUPERIOR DE EDUCAÇÃO - ISE;ISE;Privada com fins lucrativos;Faculdade;Sul;Paraná;4104204
20532;Faculdade Metropolitana de Horizonte;FMH;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2305233
20682;Instituto D¿Or de Pesquisa e Ensino;IDOR;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
12928;FACULDADE CGESP GOIANIA;FAC CGESP;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
15351;Centro de Ensino Superior Riograndense Marau CESURG;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4311809
20570;Faculdade Alpha;Alpha;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
242;CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ;UNIA;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3547809
515;CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN-RJ;Privada com fins lucrativos;Centro Universitário;Sudeste;Rio de Janeiro;3303302
1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3526704
13620;FACULDADE ANHANGUERA DE PORTO ALEGRE;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
13133;FACULDADE PITÁGORAS DE GOIÂNIA;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
1830;FACULDADE ANHANGUERA DE PASSO FUNDO;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314100
12791;FACULDADE ANHANGUERA DE PINDAMONHANGABA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3538006
11308;FACULDADE ANHANGUERA DE SUMARÉ;FACSUMARÉ;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3552403
926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE;;Privada com fins lucrativos;Centro Universitário;Centro-Oeste;Mato Grosso do Sul;5002704
5668;FACULDADE ANHANGUERA DE JOINVILLE;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4209102
1776;Faculdade Anhanguera de Tecnologia de Jundiaí;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3525904
5555;FACULDADE ANHANGUERA DE JACAREÍ;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3524402
5550;FACULDADE ANHANGUERA DE ANÁPOLIS;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
5451;FACULDADE ANHANGÜERA DE BAURU;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3506003
5303;FACULDADE ANHANGÜERA DE DOURADOS;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5003702
5290;FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
5288;FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3543402
5216;FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3552205
457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3550308
1710;FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
4878;FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3522208
4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3509502
4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3538709
4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3552205
4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3549904
4616;FACULDADE ANHANGUERA DE CAXIAS DO SUL;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4305108
4495;FACULDADE ANHANGUERA JARAGUÁ DO SUL;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4208906
4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3545803
4013;FACULDADE ANHANGUERA DE RIO CLARO;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3543907
3937;Faculdade Anhanguera de Indaiatuba;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3520509
3936;FACULDADE ANHANGUERA DE LIMEIRA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3526902
1518;FACULDADE ANHANGUERA DE TAGUATINGA;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
1499;FACULDADE ANHANGUERA DE TABOÃO DA SERRA;FATS;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3552809
3612;FACULDADE ANHANGUERA DE VALINHOS;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3556206
376;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
3603;FACULDADE ANHANGUERA DE GUARULHOS;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3518800
1478;FACULDADE ANHANGUERA DE SÃO BERNARDO;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3548708
1456;FACULDADE ANHANGUERA DE SERTÃOZINHO;FASERT;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3551702
671;UNIVERSIDADE ANHANGUERA;UNIDERP;Privada com fins lucrativos;Universidade;Centro-Oeste;Mato Grosso do Sul;5002704
1412;FACULDADE ANHANGUERA DE JUNDIAÍ;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3525904
22170;Faculdade de Ciências Jurídicas de Mogi Guaçu;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3530706
22169;Faculdade de Ciências Jurídicas de Marília;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3529005
1345;FACULDADE ANHANGUERA DE OSASCO;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3534401
2756;FACULDADE ANHANGUERA DE VALPARAÍSO;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5221858
21924;Faculdade Anhanguera de Assis;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3504008
21834;Faculdade Anhanguera de Marilia;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3529005
21833;Faculdade Anhanguera de Mogi Guaçu;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3530706
2355;FACULDADE ANHANGUERA DE MATÃO;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3529302
2324;FACULDADE UNIÃO BANDEIRANTE;;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4216602
2319;ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA;ESEC;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4216602
2194;FACULDADE ANHANGUERA DO RIO GRANDE;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4315602
2191;FACULDADE ANHANGUERA DE PELOTAS;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314407
1173;FACULDADE ANHANGUERA DE BRASÍLIA;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
20643;FACULDADE UNIRB - TERESINA;F. UNIRB;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
20651;Faculdades IDAAM;IDAAM;Privada com fins lucrativos;Faculdade;Norte;Amazonas;1302603
3837;FACULDADE MARINHO PAULISTA;FAMP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1295;FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
20666;Faculdade ELO;FAELO;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
20667;UNETRI FACULDADES;UNETRI;Privada com fins lucrativos;Faculdade;Sul;Paraná;4102604
21200;Faculdade ISMD;ISMD;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
21210;Faculdade Estratego;ESTRATEGO;Privada com fins lucrativos;Faculdade;Norte;Pará;1501402
21206;Escola de Educação Física do Exército;EsEFEx;Pública Federal;Faculdade;Sudeste;Rio de Janeiro;3304557
21095;Academia Militar das Agulhas Negras;AMAN;Pública Federal;Centro Universitário;Sudeste;Rio de Janeiro;3304201
21103;FIEP - FACULDADE INTERNACIONAL DE EVOLUÇÃO PROFISSIONAL;FIEP;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2927408
21431;Faculdade IBECO;IBECO;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
21165;FACULDADE EASE BRASIL;EASE;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2304400
20975;FACULDADE NOVO HORIZONTE;FNH;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2616407
21088;FACULDADE RODOLFO TEÓFILO;FRT;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2304400
21201;FTRB - Faculdade Teológica Reformada de Brasília;;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
1732;FACULDADE GENNARI E PEARTREE;FGP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3536703
21108;Faculdade São Judas de Terra Boa;FSJ;Privada com fins lucrativos;Faculdade;Sul;Paraná;4127205
1797;FACULDADES LONDRINA;;Privada com fins lucrativos;Faculdade;Sul;Paraná;4113700
21593;Faculdade Plus;PLUS;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2304400
21262;FACULDADE REGIONAL JAGUARIBANA;FRJ;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2300705
3541;FACULDADE DE TAPEJARA;FAT;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4320909
21226;FACULDADE SUDOESTE;FASU;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2933307
21215;Faculdade de Ensino de Pesquisa do Cooperativismo;FEPCOOP;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
21355;Faculdades de Inovação e Tecnologia de Minas Gerais;FIT MG;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3147907
1563;CENTRO UNIVERSITÁRIO UNINOVAFAPI;UNINOVAFAPI;Privada com fins lucrativos;Centro Universitário;Nordeste;Piauí;2211001
21224;FACULDADE INTERNACIONAL CIDADE VIVA;;Privada sem fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
21362;Faculdade Centro Oeste Catanduvas;FACOC;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4204004
3180;FACULDADE ATTICUS;;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4108304
21408;FACULDADE INTEGRADA DE PALMEIRAS DE GOIÁS;FAI;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5215702
21519;Faculdade Meridional de Porto Alegre;IMED;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
21426;Faculdade Novoeste;NOVOESTE;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5002704
21442;Faculdade Mega;MEGA;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
21446;Instituto Superior da Convenção Nac. das Assembleias de Deus;ISCON;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
21463;FACULDADE DE ENSINO PORTAL;FEP;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2309607
21638;Faculdade do Instituto Pecege;IPECEGE;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3538709
1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Pública Federal;Instituto Federal de Educação, Ciência e Tecnologia;Norte;Amazonas;1302603
2163;FACULDADE EUGÊNIO GOMES;FEG;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2914000
21502;FACULDADES INTEGRADAS POTENCIAL;FIP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3513009
18745;Faculdade de Ciências Aplicadas Piauiense;FACAPI;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2202208
594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Pública Federal;Centro Federal de Educação Tecnológica;Sudeste;Minas Gerais;3106200
21540;FACULDADE FREIRE DE ENSINO;FFE;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3516309
21921;Faculdade de Ensino Superior de Parnaíba;FAESPA;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2207702
21514;FACULDADE DO SERTÃO DO SÃO FRANCISCO;FASF;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2603009
21675;FACULDADE CIDADE DE APARECIDA DE GOIÂNIA;FacCidade;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201405
22100;Faculdade de Direito 8 de Julho;;Privada com fins lucrativos;Faculdade;Nordeste;Sergipe;2800308
21716;FACULDADE CESMA DE MARACANAÚ;FACESMA;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2307650
21557;FACULDADE DOS PALMARES;FAP;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2610004
21556;FACULDADE DE GOIANA;FAG;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2606200
21631;FACULDADE SUPREMO REDENTOR;FACSUR;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2108603
21583;FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO;FAESPE;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2611101
593;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;CEFET/RJ;Pública Federal;Centro Federal de Educação Tecnológica;Sudeste;Rio de Janeiro;3304557
3161;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;IF Sertão;Pública Federal;Instituto Federal de Educação, Ciência e Tecnologia;Nordeste;Pernambuco;2611101
1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Pública Federal;Instituto Federal de Educação, Ciência e Tecnologia;Centro-Oeste;Goiás;5208707
15497;UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;UNILAB;Pública Federal;Universidade;Nordeste;Ceará;2311603
21672;Faculdade Cerrado;FACE;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
21643;Faculdade Rudolf Steiner;FRS;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3876;Faculdade Unyleya;;Privada com fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
21940;Faculdade Phorte de Educação e Tecnologia;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
21764;Faculdade de Ciências da Saúde IGESP;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
21826;Escola Superior de Empreendedorismo SEBRAE-SP;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
21873;Faculdade Tecnológica Falcão;FTF;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
21811;Faculdade Paiva Andrade;FPA;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2304400
21808;Faculdades Metropolitanas de Cuiabá;FAMEC;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
21950;FACULDADE TUCURUÍ;FATUC;Privada com fins lucrativos;Faculdade;Norte;Pará;1508100
17403;FACULDADE ARI DE SÁ;FAS;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2304400
21822;FACULDADE TORRICELLI;FT;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3518800
2436;Instituto de Ensino Superior Brasileiro;ESB;Privada sem fins lucrativos;Faculdade;Norte;Amazonas;1302603
21847;FACULDADE M-EDUCAR;FAMED;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2304236
21876;EJ - Faculdade de Tecnologia em Aviação Civil;EJ;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3522703
5107;FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA;;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
