id_ies,cod,nome,categoria,sigla,tipo_organizacao
2377,20532,"Faculdade Metropolitana de Horizonte","Privada com fins lucrativos",FMH,Faculdade
2378,20682,"Instituto D¿Or de Pesquisa e Ensino","Privada sem fins lucrativos",IDOR,Faculdade
2379,12928,"FACULDADE CGESP GOIANIA","Privada com fins lucrativos","FAC CGESP",Faculdade
2380,15351,"Centro de Ensino Superior Riograndense Marau CESURG","Privada com fins lucrativos",,Faculdade
2381,20570,"Faculdade Alpha","Privada com fins lucrativos",Alpha,Faculdade
2382,242,"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ","Privada com fins lucrativos",UNIA,"Centro Universitário"
2383,515,"CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI","Privada com fins lucrativos",UNIAN-RJ,"Centro Universitário"
2384,1045,"CENTRO UNIVERSITÁRIO ANHANGÜERA","Privada com fins lucrativos",UNIFIAN,"Centro Universitário"
2385,13620,"FACULDADE ANHANGUERA DE PORTO ALEGRE","Privada com fins lucrativos",,Faculdade
2386,13133,"FACULDADE PITÁGORAS DE GOIÂNIA","Privada com fins lucrativos",,Faculdade
2387,1830,"FACULDADE ANHANGUERA DE PASSO FUNDO","Privada com fins lucrativos",,Faculdade
2388,12791,"FACULDADE ANHANGUERA DE PINDAMONHANGABA","Privada com fins lucrativos",,Faculdade
2389,11308,"FACULDADE ANHANGUERA DE SUMARÉ","Privada com fins lucrativos",FACSUMARÉ,Faculdade
2390,926,"CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE","Privada com fins lucrativos",,"Centro Universitário"
2391,5668,"FACULDADE ANHANGUERA DE JOINVILLE","Privada com fins lucrativos",,Faculdade
2392,1776,"Faculdade Anhanguera de Tecnologia de Jundiaí","Privada com fins lucrativos",,Faculdade
2393,5555,"FACULDADE ANHANGUERA DE JACAREÍ","Privada com fins lucrativos",,Faculdade
2394,5550,"FACULDADE ANHANGUERA DE ANÁPOLIS","Privada com fins lucrativos",,Faculdade
2395,5451,"FACULDADE ANHANGÜERA DE BAURU","Privada com fins lucrativos",,Faculdade
2396,5303,"FACULDADE ANHANGÜERA DE DOURADOS","Privada com fins lucrativos",,Faculdade
2397,5290,"FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA","Privada com fins lucrativos",,Faculdade
2398,5288,"FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO","Privada com fins lucrativos",,Faculdade
2399,5216,"FACULDADE ANHANGUERA DE EDUCAÇÃO DE SOROCABA","Privada com fins lucrativos",,Faculdade
2400,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO","Privada com fins lucrativos","UNIAN - SP",Universidade
2401,1710,"FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO","Privada com fins lucrativos",,Faculdade
2402,4878,"FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA","Privada com fins lucrativos",,Faculdade
2403,4826,"FACULDADE ANHANGÜERA DE CAMPINAS","Privada com fins lucrativos",,Faculdade
2404,4656,"FACULDADE ANHANGÜERA DE PIRACICABA","Privada com fins lucrativos",,Faculdade
2405,4655,"FACULDADE ANHANGÜERA DE SOROCABA","Privada com fins lucrativos",FSO,Faculdade
2406,4652,"FACULDADE ANHANGÜERA DE SÃO JOSÉ","Privada com fins lucrativos",,Faculdade
2407,4616,"FACULDADE ANHANGUERA DE CAXIAS DO SUL","Privada com fins lucrativos",,Faculdade
2408,4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL","Privada com fins lucrativos",,Faculdade
2409,4138,"FACULDADE ANHANGUERA DE SANTA BÁRBARA","Privada com fins lucrativos",,Faculdade
2410,4013,"FACULDADE ANHANGUERA DE RIO CLARO","Privada com fins lucrativos",,Faculdade
2411,3937,"Faculdade Anhanguera de Indaiatuba","Privada com fins lucrativos",,Faculdade
2412,3936,"FACULDADE ANHANGUERA DE LIMEIRA","Privada com fins lucrativos",,Faculdade
2413,1518,"FACULDADE ANHANGUERA DE TAGUATINGA","Privada com fins lucrativos",,Faculdade
2414,1499,"FACULDADE ANHANGUERA DE TABOÃO DA SERRA","Privada com fins lucrativos",FATS,Faculdade
2415,3612,"FACULDADE ANHANGUERA DE VALINHOS","Privada com fins lucrativos",,Faculdade
2416,376,"CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO","Privada com fins lucrativos",,"Centro Universitário"
2417,3603,"FACULDADE ANHANGUERA DE GUARULHOS","Privada com fins lucrativos",,Faculdade
2418,1478,"FACULDADE ANHANGUERA DE SÃO BERNARDO","Privada com fins lucrativos",,Faculdade
2419,1456,"FACULDADE ANHANGUERA DE SERTÃOZINHO","Privada com fins lucrativos",FASERT,Faculdade
2420,671,"UNIVERSIDADE ANHANGUERA","Privada com fins lucrativos",UNIDERP,Universidade
2421,1412,"FACULDADE ANHANGUERA DE JUNDIAÍ","Privada com fins lucrativos",,Faculdade
2422,22170,"Faculdade de Ciências Jurídicas de Mogi Guaçu","Privada com fins lucrativos",,Faculdade
2423,22169,"Faculdade de Ciências Jurídicas de Marília","Privada com fins lucrativos",,Faculdade
2424,1345,"FACULDADE ANHANGUERA DE OSASCO","Privada com fins lucrativos",,Faculdade
2425,2756,"FACULDADE ANHANGUERA DE VALPARAÍSO","Privada com fins lucrativos",,Faculdade
2426,21924,"Faculdade Anhanguera de Assis","Privada com fins lucrativos",,Faculdade
2427,21834,"Faculdade Anhanguera de Marilia","Privada com fins lucrativos",,Faculdade
2428,21833,"Faculdade Anhanguera de Mogi Guaçu","Privada com fins lucrativos",,Faculdade
2429,2355,"FACULDADE ANHANGUERA DE MATÃO","Privada com fins lucrativos",,Faculdade
2430,2324,"FACULDADE UNIÃO BANDEIRANTE","Privada com fins lucrativos",,Faculdade
2431,2319,"ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA","Privada com fins lucrativos",ESEC,Faculdade
2432,2194,"FACULDADE ANHANGUERA DO RIO GRANDE","Privada com fins lucrativos",,Faculdade
2433,2191,"FACULDADE ANHANGUERA DE PELOTAS","Privada com fins lucrativos",,Faculdade
2434,1173,"FACULDADE ANHANGUERA DE BRASÍLIA","Privada com fins lucrativos",,Faculdade
2435,20643,"FACULDADE UNIRB - TERESINA","Privada com fins lucrativos","F. UNIRB",Faculdade
2436,20651,"Faculdades IDAAM","Privada com fins lucrativos",IDAAM,Faculdade
2437,3837,"FACULDADE MARINHO PAULISTA","Privada com fins lucrativos",FAMP,Faculdade
2438,1295,"FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA","Privada com fins lucrativos",,Faculdade
2439,20666,"Faculdade ELO","Privada com fins lucrativos",FAELO,Faculdade
2440,20667,"UNETRI FACULDADES","Privada com fins lucrativos",UNETRI,Faculdade
2441,21200,"Faculdade ISMD","Privada com fins lucrativos",ISMD,Faculdade
2442,21210,"Faculdade Estratego","Privada com fins lucrativos",ESTRATEGO,Faculdade
2443,21206,"Escola de Educaçao Física do Exército","Pública Federal",EsEFEx,Faculdade
2444,21095,"Academia Militar das Agulhas Negras","Pública Federal",AMAN,"Centro Universitário"
2445,21103,"FIEP - FACULDADE INTERNACIONAL DE EVOLUÇÃO PROFISSIONAL","Privada com fins lucrativos",FIEP,Faculdade
2446,21431,"Faculdade IBECO","Privada com fins lucrativos",IBECO,Faculdade
2447,21165,"FACULDADE EASE BRASIL","Privada com fins lucrativos",EASE,Faculdade
2448,20975,"FACULDADE NOVO HORIZONTE","Privada sem fins lucrativos",FNH,Faculdade
2449,21088,"FACULDADE RODOLFO TEÓFILO","Privada sem fins lucrativos",FRT,Faculdade
2450,21201,"FTRB - Faculdade Teológica Reformada de Brasília","Privada sem fins lucrativos",,Faculdade
2451,1732,"FACULDADE GENNARI E PEARTREE","Privada com fins lucrativos",FGP,Faculdade
2452,21108,"Faculdade Sao Judas de Terra Boa","Privada com fins lucrativos",FSJ,Faculdade
2453,1797,"FACULDADES LONDRINA","Privada com fins lucrativos",,Faculdade
2454,21593,"Faculdade Plus","Privada sem fins lucrativos",PLUS,Faculdade
2455,21262,"FACULDADE REGIONAL JAGUARIBANA","Privada sem fins lucrativos",FRJ,Faculdade
2456,3541,"FACULDADE DE TAPEJARA","Privada sem fins lucrativos",FAT,Faculdade
2457,21226,"FACULDADE SUDOESTE","Privada com fins lucrativos",FASU,Faculdade
2458,21215,"Faculdade de Ensino de Pesquisa do Cooperativismo","Privada sem fins lucrativos",FEPCOOP,Faculdade
2459,21355,"Faculdades de Inovaçao e Tecnologia de Minas Gerais","Privada com fins lucrativos","FIT MG",Faculdade
2460,1563,"CENTRO UNIVERSITÁRIO UNINOVAFAPI","Privada com fins lucrativos",UNINOVAFAPI,"Centro Universitário"
2461,21224,"FACULDADE INTERNACIONAL CIDADE VIVA","Privada sem fins lucrativos",,Faculdade
2462,21362,"Faculdade Centro Oeste Catanduvas","Privada com fins lucrativos",FACOC,Faculdade
2463,3180,"FACULDADE ATTICUS","Privada sem fins lucrativos",,Faculdade
2464,21408,"FACULDADE INTEGRADA DE PALMEIRAS DE GOIÁS","Privada com fins lucrativos",FAI,Faculdade
2465,21519,"Faculdade Meridional de Porto Alegre","Privada com fins lucrativos",IMED,Faculdade
2466,21426,"Faculdade Novoeste","Privada com fins lucrativos",NOVOESTE,Faculdade
2467,21442,"Faculdade Mega","Privada com fins lucrativos",MEGA,Faculdade
2468,21446,"Instituto Superior da Convençao Nac. das Assembleias de Deus","Privada sem fins lucrativos",ISCON,Faculdade
2469,21463,"FACULDADE DE ENSINO PORTAL","Privada sem fins lucrativos",FEP,Faculdade
2470,21638,"Faculdade do Instituto Pecege","Privada sem fins lucrativos",IPECEGE,Faculdade
2471,1812," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO AMAZONAS","Pública Federal",IFAM,"Instituto Federal de Educaçao Ciência e Tecnologia"
2472,2163,"FACULDADE EUGÊNIO GOMES","Privada sem fins lucrativos",FEG,Faculdade
2473,21502,"FACULDADES INTEGRADAS POTENCIAL","Privada com fins lucrativos",FIP,Faculdade
2474,18745,"Faculdade de Ciências Aplicadas Piauiense","Privada com fins lucrativos",FACAPI,Faculdade
2475,594,"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS","Pública Federal",CEFET/MG,"Centro Federal de Educaçao Tecnológica"
2476,21540,"FACULDADE FREIRE DE ENSINO","Privada com fins lucrativos",FFE,Faculdade
2477,21921,"Faculdade de Ensino Superior de Parnaíba","Privada com fins lucrativos",FAESPA,Faculdade
2478,21514,"FACULDADE DO SERTÃO DO SÃO FRANCISCO","Privada com fins lucrativos",FASF,Faculdade
2479,21675,"FACULDADE CIDADE DE APARECIDA DE GOIÂNIA","Privada com fins lucrativos",FacCidade,Faculdade
2480,22100,"Faculdade de Direito 8 de Julho","Privada com fins lucrativos",,Faculdade
2481,21716,"FACULDADE CESMA DE MARACANAÚ","Privada com fins lucrativos",FACESMA,Faculdade
2482,21557,"FACULDADE DOS PALMARES","Privada com fins lucrativos",FAP,Faculdade
2483,21556,"FACULDADE DE GOIANA","Privada com fins lucrativos",FAG,Faculdade
2484,21631,"FACULDADE SUPREMO REDENTOR","Privada com fins lucrativos",FACSUR,Faculdade
2485,21583,"FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO","Privada com fins lucrativos",FAESPE,Faculdade
2486,593,"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA","Pública Federal",CEFET/RJ,"Centro Federal de Educaçao Tecnológica"
2487,3161,"Instituto Federal de Educaçao Ciência e Tecnologia do Sert?o Pernambucano","Pública Federal","IF Sertao","Instituto Federal de Educaçao Ciência e Tecnologia"
2488,1303," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE  CIÊNCIA E TECNOLOGIA GOIANO","Pública Federal","IF Goiano","Instituto Federal de Educaçao Ciência e Tecnologia"
2489,15497,"UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA","Pública Federal",UNILAB,Universidade
2490,21672,"Faculdade Cerrado","Privada com fins lucrativos",FACE,Faculdade
2491,21643,"Faculdade Rudolf Steiner","Privada sem fins lucrativos",FRS,Faculdade
2492,3876,"Faculdade Unyleya","Privada com fins lucrativos",,Faculdade
2493,21940,"Faculdade Phorte de Educaçao e Tecnologia","Privada com fins lucrativos",,Faculdade
2494,21764,"Faculdade de Ciências da Saúde IGESP","Privada com fins lucrativos",,Faculdade
2495,21826,"Escola Superior de Empreendedorismo SEBRAE-SP","Privada sem fins lucrativos",,Faculdade
2496,21873,"Faculdade Tecnológica Falcao","Privada com fins lucrativos",FTF,Faculdade
2497,21811,"Faculdade Paiva Andrade","Privada com fins lucrativos",FPA,Faculdade
2498,21808,"Faculdades Metropolitanas de Cuiabá","Privada sem fins lucrativos",FAMEC,Faculdade
2499,21950,"FACULDADE TUCURUÍ","Privada com fins lucrativos",FATUC,Faculdade
2500,17403,"FACULDADE ARI DE SÁ","Privada com fins lucrativos",FAS,Faculdade
2501,21822,"FACULDADE TORRICELLI","Privada com fins lucrativos",FT,Faculdade
2502,2436,"Instituto de Ensino Superior Brasileiro","Privada sem fins lucrativos",ESB,Faculdade
2503,21847,"FACULDADE M-EDUCAR","Privada com fins lucrativos",FAMED,Faculdade
2504,21876,"EJ - Faculdade de Tecnologia em Aviaçao Civil","Privada com fins lucrativos",EJ,Faculdade
2505,5107,"FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA","Privada sem fins lucrativos",,Faculdade
2506,3697,"FACULDADE FAMERCOSUL","Privada sem fins lucrativos",FSUL,Faculdade
2507,22239,"FACULDADE  INTEGRADA DE ADVOCACIA DA  AMAZÔNIA","Privada com fins lucrativos",FIAMA,Faculdade
2508,21877,"FACULDADE INTEGRADA DA AMAZÔNIA","Privada com fins lucrativos",FINAMA,Faculdade
2509,21977,"Faculdade Poliensino - FP","Privada com fins lucrativos",,Faculdade
2510,21982,"Faculdade Integrada CETE","Privada com fins lucrativos",FIC,Faculdade
2511,22017,"Faculdade Nossa Senhora Aparecida","Privada com fins lucrativos",FNSA,Faculdade
2512,22021,"FACULDADE SÃO PAULO DE PRESIDENTE VENCESLAU","Privada com fins lucrativos",FASPREV,Faculdade
2513,22015,"Faculdade Municipal de Educaçao e Meio Ambiente","Pública Municipal",FAMA,Faculdade
2514,22089,"INSTED - INSTITUTO AVANÇADO DE ENSINO SUPERIOR E DESENVOLVIMENTO HUMANO","Privada sem fins lucrativos",,Faculdade
2515,3184," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RORAIMA","Pública Federal",IFRR,"Instituto Federal de Educaçao Ciência e Tecnologia"
2516,22086,"Faculdade de Educaçao Social da Bahia","Privada com fins lucrativos",FAESB,Faculdade
2517,22073,"FACULDADE MACÊDO DE AMORIM","Privada com fins lucrativos",FAMAM,Faculdade
2518,22074,"FACULDADE METROPOLITANA NORTE RIOGRANDENSE","Privada com fins lucrativos",FAMEN,Faculdade
2519,22592,"FACULDADES INTEGRADAS DA AMÉRICA DO SUL","Privada com fins lucrativos","FAC INTEGRA",Faculdade
2520,22075,"FACULDADE VALE DO PAJEU","Privada com fins lucrativos",FVP,Faculdade
2521,22196,"Faculdade de Direito Serra Dourada","Privada com fins lucrativos",,Faculdade
2522,22195,"Instituto Serra Dourada","Privada com fins lucrativos",,Faculdade
2523,22193,"Faculdade Serra Dourada","Privada com fins lucrativos",,Faculdade
2524,22176,"Faculdade ENAU","Privada com fins lucrativos",FacEnau,Faculdade
2525,10058,"FACULDADE DE TECNOLOGIA DE VALENÇA","Privada com fins lucrativos",,Faculdade
2526,22263,"FACULDADE VANGUARDA","Privada com fins lucrativos",,Faculdade
2527,19327,"Faculdade Cesar","Privada sem fins lucrativos",FCE,Faculdade
2528,16759,"FACULDADE DO BICO","Privada sem fins lucrativos",FABIC,Faculdade
2529,13938,"FACULDADE DE MARÍLIA","Privada sem fins lucrativos",FAMAR,Faculdade
2530,3436,"Faculdade de Araraquara","Privada com fins lucrativos",FARA,Faculdade
2531,319,"UNIVERSIDADE BRASIL","Privada sem fins lucrativos",,Universidade
2532,2399,"FACULDADE DE SOROCABA","Privada com fins lucrativos",,Faculdade
2533,18526,"FACULDADE DE OSASCO","Privada com fins lucrativos",FCO,Faculdade
2534,109,"FACULDADES INTEGRADAS RUI BARBOSA","Privada sem fins lucrativos",FIRB,Faculdade
2535,4584,"Faculdade Facese","Privada com fins lucrativos",Facese,Faculdade
2536,17662,"Faculdade Galileu","Privada com fins lucrativos",FG,Faculdade
2537,22463,"Faculdade Impacto de Porangatu","Privada com fins lucrativos",FIP,Faculdade
2538,13865,"FACULDADE SISTEMA DE ENSINO GAÚCHO","Privada com fins lucrativos",FASEG,Faculdade
2539,1745,"Faculdade Interativa de Sao Paulo","Privada com fins lucrativos",FAISP,Faculdade
2540,17608,"Faculdade de Educaçao Paulistana","Privada sem fins lucrativos",FAEP,Faculdade
2541,1394,"FACULDADE CASTRO ALVES","Privada com fins lucrativos",FCA,Faculdade
2542,20700,"FACULDADE DE DESENVOLVIMENTO DO NORTE","Privada com fins lucrativos",FADENORTE,Faculdade
2543,3864,"Centro Universitário UNIRB - Alagoinhas","Privada com fins lucrativos",,"Centro Universitário"
2544,19206,"FACULDADE UNIRB - FORTALEZA","Privada com fins lucrativos","F. UNIRB",Faculdade
2545,2076,"CENTRO UNIVERSITÁRIO UNIRB","Privada com fins lucrativos",UNIRB,"Centro Universitário"
2546,1622,"FACULDADE DO INTERIOR PAULISTA","Privada com fins lucrativos",FIP,Faculdade
2547,131,"FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA","Privada com fins lucrativos",FAEFI,Faculdade
2548,554,"FACULDADE DE FILOSOFIA  CIÊNCIAS E LETRAS DE BOA ESPERANÇA","Privada sem fins lucrativos",FAFIBE,Faculdade
2549,4053,"FACULDADE SKEMA BUSINESS SCHOOL","Privada sem fins lucrativos",SKEMA,Faculdade
2550,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO","Pública Estadual",UNESP,Universidade
2551,19252,"Faculdade de Tecnologia Alpha Channel","Privada com fins lucrativos",FATAC,Faculdade
2552,12601,"FACULDADE BRASILEIRA DE ESTUDOS AVANÇADOS","Privada com fins lucrativos",FABEA,Faculdade
2553,17593,"Faculdade de Botucatu","Privada com fins lucrativos",FDB,Faculdade
2554,23410,"UNIVERSIDADE ESTADUAL DA REGIÃO TOCANTINA DO MARANHÃO","Pública Estadual",UEMASUL,Universidade
2555,19597,"Faculdade Via Sapiens","Privada sem fins lucrativos",FVS,Faculdade
2556,826,"CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE","Privada com fins lucrativos",UNIDESC,"Centro Universitário"
2557,1903,"FACULDADE CRISTO REI","Privada com fins lucrativos",FACCREI,Faculdade
2558,1798,"FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO","Privada com fins lucrativos",FACED,Faculdade
2559,284,"FACULDADE DE MEDICINA DE ITAJUBÁ","Privada sem fins lucrativos",FMIT,Faculdade
2560,1700,"FACULDADE PROMOVE DE SETE LAGOAS","Privada com fins lucrativos",FSLMG,Faculdade
2561,728,"FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO","Privada com fins lucrativos",FACIC,Faculdade
2562,18462,"FACULDADE PROMOVE DE CURVELO","Privada com fins lucrativos",FACURVELO,Faculdade
2563,5592,"FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE","Privada com fins lucrativos",FUNORTE,Faculdade
2564,4777,"FACULDADE KENNEDY DE BELO HORIZONTE","Privada com fins lucrativos",FKBH,Faculdade
2565,2450,"FACULDADE PROMOVE DE BELO HORIZONTE","Privada com fins lucrativos",PROMOVE,Faculdade
2566,1252,"FACULDADE PROMOVE DE MINAS GERAIS","Privada com fins lucrativos",PROMOVE,Faculdade
2567,2311,"FACULDADE KENNEDY DE MINAS GERAIS - FKMG","Privada com fins lucrativos",FKMG,Faculdade
2568,2145,"FACULDADE PROMOVE DE TECNOLOGIA","Privada com fins lucrativos",FPTEC,Faculdade
2569,945,"Faculdade Funorte de Januária","Privada com fins lucrativos",,Faculdade
2570,2443,"FACULDADE FUNORTE DE JANAÚBA","Privada com fins lucrativos",,Faculdade
2571,18036,"Faculdade Telos","Privada com fins lucrativos",FATELOS,Faculdade
2572,633,"INSTITUTO MILITAR DE ENGENHARIA","Pública Federal",IME,Faculdade
2573,2832,"Faculdade Sucesso","Privada com fins lucrativos",FAS,Faculdade
2574,21321,"Faculdade Sensu","Privada com fins lucrativos",FAS,Faculdade
2575,12899,"FACULDADE INSTITUTO BRASIL DE ENSINO - IBRA","Privada com fins lucrativos","FACULDADE IBRA",Faculdade
2576,18009,"Faculdade BSSP","Privada com fins lucrativos",,Faculdade
2577,3311,"Faculdade de Educaçao Avançada do Noroeste Capixaba","Privada com fins lucrativos",FEAC,Faculdade
2578,21537,"Faculdade de Santo Ângelo","Privada com fins lucrativos",FASA,Faculdade
2579,1374,"FACULDADE DE GUARANTÃ DO NORTE","Privada com fins lucrativos",UNIFAMA,Faculdade
2580,22204,"Faculdade de Matupá","Privada com fins lucrativos",UNIFAMA,Faculdade
2581,4765,"FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA","Privada com fins lucrativos",,Faculdade
2582,23725,"Escola Superior de Gestao","Pública Estadual",ESGe,Faculdade
2583,74,"FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO","Pública Municipal",FFCL,Faculdade
2584,4357,"FACULDADE QUALITTAS","Privada com fins lucrativos",QUALITTAS,Faculdade
2585,5000,"Faculdade Ágora – Administraç?o Educaç?o e Cultura","Privada com fins lucrativos",FAAEC,Faculdade
2586,1290,"Faculdade Álvares de Azevedo","Privada com fins lucrativos",FAATESP,Faculdade
2587,4123,"Faculdade de Gestao e Inovaçao","Privada com fins lucrativos",FGI,Faculdade
2588,15450,"Faculdade Única de Ipatinga","Privada com fins lucrativos",FUNIP,Faculdade
2589,14242,"FACULDADE ÚNICA DE TIMÓTEO","Privada com fins lucrativos",FUNIT,Faculdade
2590,14161,"Faculdade Única de Contagem","Privada com fins lucrativos",FUNIC,Faculdade
2591,22326,"Faculdade Brasília","Privada com fins lucrativos",FBr,Faculdade
2592,254,"CENTRO UNIVERSITÁRIO UNI-BAN","Privada com fins lucrativos",UNI-BAN,"Centro Universitário"
2593,4847,"FACULDADE CATÓLICA DO RIO GRANDE DO NORTE","Privada sem fins lucrativos",,Faculdade
2594,4995,"Faculdade Educamais","Privada com fins lucrativos",EDUCA+,Faculdade
2595,24462,"CENTRO DE EDUCAÇÃO TECNOLÓGICO DA FUNDAÇÃO INDAIATUBANA DE EDUCAÇÃO E CULTURA","Pública Municipal",FIEC,Faculdade
