CODIGO_IES,NOME_IES,TIPO_CATEGORIA_ADM,SIGLA_IES,TIPO_ORG_ACADEMICA
19512,INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS,Privada com fins lucrativos,IMEPAC,Faculdade
19554,INSTITUTO EDUCACIONAL SUPERIOR E PROFISSIONAL,Privada com fins lucrativos,IESP,Faculdade
1865,Faculdade Alvorada Paulista,Privada com fins lucrativos,FALP,Faculdade
3839,Faculdade IPEMED de Ciências Médicas,Privada com fins lucrativos,IPEMED,Faculdade
19565,Faculdade Tecnológica de Pernambuco,Privada com fins lucrativos,FATEPE,Faculdade
3304,CENTRO UNIVERSITÁRIO DE PATOS,Privada com fins lucrativos,UNIFIP,Centro Universitário
21494,FACULDADES INTEGRADAS DE PATOS,Privada com fins lucrativos,FIP,Faculdade
19555,Favenorte de Porteirinha,Privada com fins lucrativos,FAVEPORT,Faculdade
19563,FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS LTDA,Privada com fins lucrativos,FACEC,Faculdade
19842,CENTRO DE ENSINO SUPERIOR DE BACABEIRA,Privada com fins lucrativos,CESBA,Faculdade
19632,FACULDADE DAMA,Privada com fins lucrativos,,Faculdade
19635,Faculdade de Ensino Superior Pelegrino Cipriani,Privada com fins lucrativos,FASPEC,Faculdade
19607,FACULDADE SANTISSIMA TRINDADE,Privada com fins lucrativos,FAST,Faculdade
20052,Faculdade ABC de Goiânia,Privada com fins lucrativos,FABC,Faculdade
481,Universidade Universus Veritas Guarulhos,Privada sem fins lucrativos,Univeritas UNG,Universidade
3675,Sinal Faculdade de Ciências Humanas e Sociais,Privada sem fins lucrativos,SINAL,Faculdade
19816,Faculdades Impactos Brasil,Privada com fins lucrativos,FACIB,Faculdade
20636,Faculdade Trilógica Keppe & Pacheco,Privada com fins lucrativos,Keppe & Pacheco,Faculdade
20200,Faculdade Padre Cícero,Privada com fins lucrativos,,Faculdade
19674,Faculdade do Vale do Sao Francisco,Privada com fins lucrativos,FAVASF,Faculdade
19860,FACULDADE CONCEITO EDUCACIONAL,Privada com fins lucrativos,FACCON,Faculdade
19727,FACULDADE REPUBLICANA BRASILEIRA,Privada sem fins lucrativos,FRBr,Faculdade
19909,ICTQ/PGE,Privada com fins lucrativos,ICTQ/PGE,Faculdade
19861,Faculdade de Santana de Parnaíba,Privada sem fins lucrativos,FASP,Faculdade
20106,FACULDADE STBNB,Privada sem fins lucrativos,,Faculdade
21240,FACULDADE UNIRB - PIAUÍ,Privada com fins lucrativos,F. UNIRB,Faculdade
5473,FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA,Privada com fins lucrativos,FACITE,Faculdade
12946,FACULDADE DE MATO GROSSO,Privada com fins lucrativos,FAMAT,Faculdade
3648,INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ,Privada com fins lucrativos,,Faculdade
590,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,Pública Federal,UFRA,Universidade
1312,FACULDADES INTEGRADAS DE RONDONÓPOLIS,Privada com fins lucrativos,FAIR,Faculdade
20328,FACULDADE DE ODONTOLOGIA DA APCD,Privada com fins lucrativos,FAOA,Faculdade
21654,Faculdade de Engenharia e Agrimensura de Sao Paulo,Privada sem fins lucrativos,FEASP,Faculdade
20053,FACULDADE UNIMED,Privada sem fins lucrativos,,Faculdade
3303,Faculdade Invest de Ciências e Tecnologia,Privada sem fins lucrativos,INVEST,Faculdade
21681,FACULDADE UNIVEST DE EDUCAÇÃO,Privada com fins lucrativos,UNIVEST,Faculdade
20122,FACULDADE DOMUS SAPIENS,Privada com fins lucrativos,FDS,Faculdade
20100,Instituto Leya de Educaçao Superior,Privada com fins lucrativos,Leya,Faculdade
20110,Faculdade de Tecnologia e Administraçao Edufor,Privada com fins lucrativos,EDUFOR,Faculdade
20105,Faculdade de Ciências e Saúde Edufor,Privada com fins lucrativos,EDUFOR,Faculdade
1637,FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS DE MACEIÓ,Privada com fins lucrativos,FAMA,Faculdade
20615,Faculdade do Sertao Central,Privada com fins lucrativos,FASEC,Faculdade
22245,FACULDADE DO CARIRI PARAIBANO,Privada com fins lucrativos,UNICIR,Faculdade
20455,Faculdade de Tecnologia Avançada,Privada com fins lucrativos,,Faculdade
20410,Faculdade de Indiara,Privada com fins lucrativos,FAIND,Faculdade
4629,Faculdade Innovare,Privada com fins lucrativos,FACINN,Faculdade
20499,Faculdade da Polícia Militar,Privada sem fins lucrativos,FPM,Faculdade
2688,FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA,Privada com fins lucrativos,INESP,Faculdade
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Pública Estadual,UERGS,Universidade
20586,Faculdade Van Gogh,Privada com fins lucrativos,FVG,Faculdade
20476,Faculdade ANCLIVEPA,Privada com fins lucrativos,ANCLIVEPA,Faculdade
20494,Faculdade Autônoma do Brasil - Maceió,Privada com fins lucrativos,FBR Maceió,Faculdade
21459,FACULDADE DOM BOSCO DE MARINGA,Privada com fins lucrativos,DOM BOSCO,Faculdade
20605,Faculdades Sulamérica Bahia,Privada com fins lucrativos,,Faculdade
20530,Faculdade Marquês de Olinda,Privada sem fins lucrativos,FMO,Faculdade
21444,Faculdade Ágape de Sao Félix,Privada com fins lucrativos,,Faculdade
20541,FACULDADE DO INSTITUTO SUPERIOR DE EDUCAÇÃO - ISE,Privada com fins lucrativos,ISE,Faculdade
20532,Faculdade Metropolitana de Horizonte,Privada com fins lucrativos,FMH,Faculdade
20682,Instituto D¿Or de Pesquisa e Ensino,Privada sem fins lucrativos,IDOR,Faculdade
12928,FACULDADE CGESP GOIANIA,Privada com fins lucrativos,FAC CGESP,Faculdade
15351,Centro de Ensino Superior Riograndense Marau CESURG,Privada com fins lucrativos,,Faculdade
20570,Faculdade Alpha,Privada com fins lucrativos,Alpha,Faculdade
242,CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ,Privada com fins lucrativos,UNIA,Centro Universitário
515,CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI,Privada com fins lucrativos,UNIAN-RJ,Centro Universitário
1045,CENTRO UNIVERSITÁRIO ANHANGÜERA,Privada com fins lucrativos,UNIFIAN,Centro Universitário
13620,FACULDADE ANHANGUERA DE PORTO ALEGRE,Privada com fins lucrativos,,Faculdade
13133,FACULDADE PITÁGORAS DE GOIÂNIA,Privada com fins lucrativos,,Faculdade
1830,FACULDADE ANHANGUERA DE PASSO FUNDO,Privada com fins lucrativos,,Faculdade
12791,FACULDADE ANHANGUERA DE PINDAMONHANGABA,Privada com fins lucrativos,,Faculdade
11308,FACULDADE ANHANGUERA DE SUMARÉ,Privada com fins lucrativos,FACSUMARÉ,Faculdade
926,CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE,Privada com fins lucrativos,,Centro Universitário
5668,FACULDADE ANHANGUERA DE JOINVILLE,Privada com fins lucrativos,,Faculdade
1776,Faculdade Anhanguera de Tecnologia de Jundiaí,Privada com fins lucrativos,,Faculdade
5555,FACULDADE ANHANGUERA DE JACAREÍ,Privada com fins lucrativos,,Faculdade
5550,FACULDADE ANHANGUERA DE ANÁPOLIS,Privada com fins lucrativos,,Faculdade
5451,FACULDADE ANHANGÜERA DE BAURU,Privada com fins lucrativos,,Faculdade
5303,FACULDADE ANHANGÜERA DE DOURADOS,Privada com fins lucrativos,,Faculdade
5290,FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA,Privada com fins lucrativos,,Faculdade
5288,FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO,Privada com fins lucrativos,,Faculdade
5216,FACULDADE ANHANGUERA DE EDUCAÇÃO DE SOROCABA,Privada com fins lucrativos,,Faculdade
457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,UNIAN - SP,Universidade
1710,FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO,Privada com fins lucrativos,,Faculdade
4878,FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,Privada com fins lucrativos,,Faculdade
4826,FACULDADE ANHANGÜERA DE CAMPINAS,Privada com fins lucrativos,,Faculdade
4656,FACULDADE ANHANGÜERA DE PIRACICABA,Privada com fins lucrativos,,Faculdade
4655,FACULDADE ANHANGÜERA DE SOROCABA,Privada com fins lucrativos,FSO,Faculdade
4652,FACULDADE ANHANGÜERA DE SÃO JOSÉ,Privada com fins lucrativos,,Faculdade
4616,FACULDADE ANHANGUERA DE CAXIAS DO SUL,Privada com fins lucrativos,,Faculdade
4495,FACULDADE ANHANGUERA JARAGUÁ DO SUL,Privada com fins lucrativos,,Faculdade
4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,Privada com fins lucrativos,,Faculdade
4013,FACULDADE ANHANGUERA DE RIO CLARO,Privada com fins lucrativos,,Faculdade
3937,Faculdade Anhanguera de Indaiatuba,Privada com fins lucrativos,,Faculdade
3936,FACULDADE ANHANGUERA DE LIMEIRA,Privada com fins lucrativos,,Faculdade
1518,FACULDADE ANHANGUERA DE TAGUATINGA,Privada com fins lucrativos,,Faculdade
1499,FACULDADE ANHANGUERA DE TABOÃO DA SERRA,Privada com fins lucrativos,FATS,Faculdade
3612,FACULDADE ANHANGUERA DE VALINHOS,Privada com fins lucrativos,,Faculdade
376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,,Centro Universitário
3603,FACULDADE ANHANGUERA DE GUARULHOS,Privada com fins lucrativos,,Faculdade
1478,FACULDADE ANHANGUERA DE SÃO BERNARDO,Privada com fins lucrativos,,Faculdade
1456,FACULDADE ANHANGUERA DE SERTÃOZINHO,Privada com fins lucrativos,FASERT,Faculdade
671,UNIVERSIDADE ANHANGUERA,Privada com fins lucrativos,UNIDERP,Universidade
1412,FACULDADE ANHANGUERA DE JUNDIAÍ,Privada com fins lucrativos,,Faculdade
22170,Faculdade de Ciências Jurídicas de Mogi Guaçu,Privada com fins lucrativos,,Faculdade
22169,Faculdade de Ciências Jurídicas de Marília,Privada com fins lucrativos,,Faculdade
1345,FACULDADE ANHANGUERA DE OSASCO,Privada com fins lucrativos,,Faculdade
2756,FACULDADE ANHANGUERA DE VALPARAÍSO,Privada com fins lucrativos,,Faculdade
21924,Faculdade Anhanguera de Assis,Privada com fins lucrativos,,Faculdade
21834,Faculdade Anhanguera de Marilia,Privada com fins lucrativos,,Faculdade
21833,Faculdade Anhanguera de Mogi Guaçu,Privada com fins lucrativos,,Faculdade
2355,FACULDADE ANHANGUERA DE MATÃO,Privada com fins lucrativos,,Faculdade
2324,FACULDADE UNIÃO BANDEIRANTE,Privada com fins lucrativos,,Faculdade
2319,ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA,Privada com fins lucrativos,ESEC,Faculdade
2194,FACULDADE ANHANGUERA DO RIO GRANDE,Privada com fins lucrativos,,Faculdade
2191,FACULDADE ANHANGUERA DE PELOTAS,Privada com fins lucrativos,,Faculdade
1173,FACULDADE ANHANGUERA DE BRASÍLIA,Privada com fins lucrativos,,Faculdade
20643,FACULDADE UNIRB - TERESINA,Privada com fins lucrativos,F. UNIRB,Faculdade
20651,Faculdades IDAAM,Privada com fins lucrativos,IDAAM,Faculdade
3837,FACULDADE MARINHO PAULISTA,Privada com fins lucrativos,FAMP,Faculdade
1295,FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA,Privada com fins lucrativos,,Faculdade
20666,Faculdade ELO,Privada com fins lucrativos,FAELO,Faculdade
20667,UNETRI FACULDADES,Privada com fins lucrativos,UNETRI,Faculdade
21200,Faculdade ISMD,Privada com fins lucrativos,ISMD,Faculdade
21210,Faculdade Estratego,Privada com fins lucrativos,ESTRATEGO,Faculdade
21206,Escola de Educaçao Física do Exército,Pública Federal,EsEFEx,Faculdade
21095,Academia Militar das Agulhas Negras,Pública Federal,AMAN,Centro Universitário
21103,FIEP - FACULDADE INTERNACIONAL DE EVOLUÇÃO PROFISSIONAL,Privada com fins lucrativos,FIEP,Faculdade
21431,Faculdade IBECO,Privada com fins lucrativos,IBECO,Faculdade
21165,FACULDADE EASE BRASIL,Privada com fins lucrativos,EASE,Faculdade
20975,FACULDADE NOVO HORIZONTE,Privada sem fins lucrativos,FNH,Faculdade
21088,FACULDADE RODOLFO TEÓFILO,Privada sem fins lucrativos,FRT,Faculdade
21201,FTRB - Faculdade Teológica Reformada de Brasília,Privada sem fins lucrativos,,Faculdade
1732,FACULDADE GENNARI E PEARTREE,Privada com fins lucrativos,FGP,Faculdade
21108,Faculdade Sao Judas de Terra Boa,Privada com fins lucrativos,FSJ,Faculdade
1797,FACULDADES LONDRINA,Privada com fins lucrativos,,Faculdade
21593,Faculdade Plus,Privada sem fins lucrativos,PLUS,Faculdade
21262,FACULDADE REGIONAL JAGUARIBANA,Privada sem fins lucrativos,FRJ,Faculdade
3541,FACULDADE DE TAPEJARA,Privada sem fins lucrativos,FAT,Faculdade
21226,FACULDADE SUDOESTE,Privada com fins lucrativos,FASU,Faculdade
21215,Faculdade de Ensino de Pesquisa do Cooperativismo,Privada sem fins lucrativos,FEPCOOP,Faculdade
21355,Faculdades de Inovaçao e Tecnologia de Minas Gerais,Privada com fins lucrativos,FIT MG,Faculdade
1563,CENTRO UNIVERSITÁRIO UNINOVAFAPI,Privada com fins lucrativos,UNINOVAFAPI,Centro Universitário
21224,FACULDADE INTERNACIONAL CIDADE VIVA,Privada sem fins lucrativos,,Faculdade
21362,Faculdade Centro Oeste Catanduvas,Privada com fins lucrativos,FACOC,Faculdade
3180,FACULDADE ATTICUS,Privada sem fins lucrativos,,Faculdade
21408,FACULDADE INTEGRADA DE PALMEIRAS DE GOIÁS,Privada com fins lucrativos,FAI,Faculdade
21519,Faculdade Meridional de Porto Alegre,Privada com fins lucrativos,IMED,Faculdade
21426,Faculdade Novoeste,Privada com fins lucrativos,NOVOESTE,Faculdade
21442,Faculdade Mega,Privada com fins lucrativos,MEGA,Faculdade
21446,Instituto Superior da Convençao Nac. das Assembleias de Deus,Privada sem fins lucrativos,ISCON,Faculdade
21463,FACULDADE DE ENSINO PORTAL,Privada sem fins lucrativos,FEP,Faculdade
21638,Faculdade do Instituto Pecege,Privada sem fins lucrativos,IPECEGE,Faculdade
1812, INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO AMAZONAS,Pública Federal,IFAM,Instituto Federal de Educaçao Ciência e Tecnologia
2163,FACULDADE EUGÊNIO GOMES,Privada sem fins lucrativos,FEG,Faculdade
21502,FACULDADES INTEGRADAS POTENCIAL,Privada com fins lucrativos,FIP,Faculdade
18745,Faculdade de Ciências Aplicadas Piauiense,Privada com fins lucrativos,FACAPI,Faculdade
594,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,Pública Federal,CEFET/MG,Centro Federal de Educaçao Tecnológica
21540,FACULDADE FREIRE DE ENSINO,Privada com fins lucrativos,FFE,Faculdade
21921,Faculdade de Ensino Superior de Parnaíba,Privada com fins lucrativos,FAESPA,Faculdade
21514,FACULDADE DO SERTÃO DO SÃO FRANCISCO,Privada com fins lucrativos,FASF,Faculdade
21675,FACULDADE CIDADE DE APARECIDA DE GOIÂNIA,Privada com fins lucrativos,FacCidade,Faculdade
22100,Faculdade de Direito 8 de Julho,Privada com fins lucrativos,,Faculdade
21716,FACULDADE CESMA DE MARACANAÚ,Privada com fins lucrativos,FACESMA,Faculdade
21557,FACULDADE DOS PALMARES,Privada com fins lucrativos,FAP,Faculdade
21556,FACULDADE DE GOIANA,Privada com fins lucrativos,FAG,Faculdade
21631,FACULDADE SUPREMO REDENTOR,Privada com fins lucrativos,FACSUR,Faculdade
21583,FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO,Privada com fins lucrativos,FAESPE,Faculdade
593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,Pública Federal,CEFET/RJ,Centro Federal de Educaçao Tecnológica
3161,Instituto Federal de Educaçao Ciência e Tecnologia do Sert?o Pernambucano,Pública Federal,IF Sertao,Instituto Federal de Educaçao Ciência e Tecnologia
1303, INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE  CIÊNCIA E TECNOLOGIA GOIANO,Pública Federal,IF Goiano,Instituto Federal de Educaçao Ciência e Tecnologia
15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,Pública Federal,UNILAB,Universidade
21672,Faculdade Cerrado,Privada com fins lucrativos,FACE,Faculdade
21643,Faculdade Rudolf Steiner,Privada sem fins lucrativos,FRS,Faculdade
3876,Faculdade Unyleya,Privada com fins lucrativos,,Faculdade
21940,Faculdade Phorte de Educaçao e Tecnologia,Privada com fins lucrativos,,Faculdade
21764,Faculdade de Ciências da Saúde IGESP,Privada com fins lucrativos,,Faculdade
21826,Escola Superior de Empreendedorismo SEBRAE-SP,Privada sem fins lucrativos,,Faculdade
21873,Faculdade Tecnológica Falcao,Privada com fins lucrativos,FTF,Faculdade
21811,Faculdade Paiva Andrade,Privada com fins lucrativos,FPA,Faculdade
21808,Faculdades Metropolitanas de Cuiabá,Privada sem fins lucrativos,FAMEC,Faculdade
21950,FACULDADE TUCURUÍ,Privada com fins lucrativos,FATUC,Faculdade
17403,FACULDADE ARI DE SÁ,Privada com fins lucrativos,FAS,Faculdade
21822,FACULDADE TORRICELLI,Privada com fins lucrativos,FT,Faculdade
2436,Instituto de Ensino Superior Brasileiro,Privada sem fins lucrativos,ESB,Faculdade
21847,FACULDADE M-EDUCAR,Privada com fins lucrativos,FAMED,Faculdade
21876,EJ - Faculdade de Tecnologia em Aviaçao Civil,Privada com fins lucrativos,EJ,Faculdade
5107,FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA,Privada sem fins lucrativos,,Faculdade
3697,FACULDADE FAMERCOSUL,Privada sem fins lucrativos,FSUL,Faculdade
22239,FACULDADE  INTEGRADA DE ADVOCACIA DA  AMAZÔNIA,Privada com fins lucrativos,FIAMA,Faculdade
21877,FACULDADE INTEGRADA DA AMAZÔNIA,Privada com fins lucrativos,FINAMA,Faculdade
21977,Faculdade Poliensino - FP,Privada com fins lucrativos,,Faculdade
21982,Faculdade Integrada CETE,Privada com fins lucrativos,FIC,Faculdade
22017,Faculdade Nossa Senhora Aparecida,Privada com fins lucrativos,FNSA,Faculdade
22021,FACULDADE SÃO PAULO DE PRESIDENTE VENCESLAU,Privada com fins lucrativos,FASPREV,Faculdade
22015,Faculdade Municipal de Educaçao e Meio Ambiente,Pública Municipal,FAMA,Faculdade
22089,INSTED - INSTITUTO AVANÇADO DE ENSINO SUPERIOR E DESENVOLVIMENTO HUMANO,Privada sem fins lucrativos,,Faculdade
3184, INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RORAIMA,Pública Federal,IFRR,Instituto Federal de Educaçao Ciência e Tecnologia
22086,Faculdade de Educaçao Social da Bahia,Privada com fins lucrativos,FAESB,Faculdade
22073,FACULDADE MACÊDO DE AMORIM,Privada com fins lucrativos,FAMAM,Faculdade
22074,FACULDADE METROPOLITANA NORTE RIOGRANDENSE,Privada com fins lucrativos,FAMEN,Faculdade
22592,FACULDADES INTEGRADAS DA AMÉRICA DO SUL,Privada com fins lucrativos,FAC INTEGRA,Faculdade
22075,FACULDADE VALE DO PAJEU,Privada com fins lucrativos,FVP,Faculdade
22196,Faculdade de Direito Serra Dourada,Privada com fins lucrativos,,Faculdade
22195,Instituto Serra Dourada,Privada com fins lucrativos,,Faculdade
22193,Faculdade Serra Dourada,Privada com fins lucrativos,,Faculdade
22176,Faculdade ENAU,Privada com fins lucrativos,FacEnau,Faculdade
10058,FACULDADE DE TECNOLOGIA DE VALENÇA,Privada com fins lucrativos,,Faculdade
22263,FACULDADE VANGUARDA,Privada com fins lucrativos,,Faculdade
19327,Faculdade Cesar,Privada sem fins lucrativos,FCE,Faculdade
16759,FACULDADE DO BICO,Privada sem fins lucrativos,FABIC,Faculdade
13938,FACULDADE DE MARÍLIA,Privada sem fins lucrativos,FAMAR,Faculdade
3436,Faculdade de Araraquara,Privada com fins lucrativos,FARA,Faculdade
319,UNIVERSIDADE BRASIL,Privada sem fins lucrativos,,Universidade
2399,FACULDADE DE SOROCABA,Privada com fins lucrativos,,Faculdade
18526,FACULDADE DE OSASCO,Privada com fins lucrativos,FCO,Faculdade
109,FACULDADES INTEGRADAS RUI BARBOSA,Privada sem fins lucrativos,FIRB,Faculdade
4584,Faculdade Facese,Privada com fins lucrativos,Facese,Faculdade
17662,Faculdade Galileu,Privada com fins lucrativos,FG,Faculdade
22463,Faculdade Impacto de Porangatu,Privada com fins lucrativos,FIP,Faculdade
13865,FACULDADE SISTEMA DE ENSINO GAÚCHO,Privada com fins lucrativos,FASEG,Faculdade
1745,Faculdade Interativa de Sao Paulo,Privada com fins lucrativos,FAISP,Faculdade
17608,Faculdade de Educaçao Paulistana,Privada sem fins lucrativos,FAEP,Faculdade
1394,FACULDADE CASTRO ALVES,Privada com fins lucrativos,FCA,Faculdade
20700,FACULDADE DE DESENVOLVIMENTO DO NORTE,Privada com fins lucrativos,FADENORTE,Faculdade
3864,Centro Universitário UNIRB - Alagoinhas,Privada com fins lucrativos,,Centro Universitário
19206,FACULDADE UNIRB - FORTALEZA,Privada com fins lucrativos,F. UNIRB,Faculdade
2076,CENTRO UNIVERSITÁRIO UNIRB,Privada com fins lucrativos,UNIRB,Centro Universitário
1622,FACULDADE DO INTERIOR PAULISTA,Privada com fins lucrativos,FIP,Faculdade
131,FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA,Privada com fins lucrativos,FAEFI,Faculdade
554,FACULDADE DE FILOSOFIA  CIÊNCIAS E LETRAS DE BOA ESPERANÇA,Privada sem fins lucrativos,FAFIBE,Faculdade
4053,FACULDADE SKEMA BUSINESS SCHOOL,Privada sem fins lucrativos,SKEMA,Faculdade
56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,UNESP,Universidade
19252,Faculdade de Tecnologia Alpha Channel,Privada com fins lucrativos,FATAC,Faculdade
12601,FACULDADE BRASILEIRA DE ESTUDOS AVANÇADOS,Privada com fins lucrativos,FABEA,Faculdade
17593,Faculdade de Botucatu,Privada com fins lucrativos,FDB,Faculdade
23410,UNIVERSIDADE ESTADUAL DA REGIÃO TOCANTINA DO MARANHÃO,Pública Estadual,UEMASUL,Universidade
19597,Faculdade Via Sapiens,Privada sem fins lucrativos,FVS,Faculdade
826,CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE,Privada com fins lucrativos,UNIDESC,Centro Universitário
1903,FACULDADE CRISTO REI,Privada com fins lucrativos,FACCREI,Faculdade
1798,FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO,Privada com fins lucrativos,FACED,Faculdade
284,FACULDADE DE MEDICINA DE ITAJUBÁ,Privada sem fins lucrativos,FMIT,Faculdade
1700,FACULDADE PROMOVE DE SETE LAGOAS,Privada com fins lucrativos,FSLMG,Faculdade
728,FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO,Privada com fins lucrativos,FACIC,Faculdade
18462,FACULDADE PROMOVE DE CURVELO,Privada com fins lucrativos,FACURVELO,Faculdade
5592,FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE,Privada com fins lucrativos,FUNORTE,Faculdade
4777,FACULDADE KENNEDY DE BELO HORIZONTE,Privada com fins lucrativos,FKBH,Faculdade
2450,FACULDADE PROMOVE DE BELO HORIZONTE,Privada com fins lucrativos,PROMOVE,Faculdade
1252,FACULDADE PROMOVE DE MINAS GERAIS,Privada com fins lucrativos,PROMOVE,Faculdade
2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG,Privada com fins lucrativos,FKMG,Faculdade
2145,FACULDADE PROMOVE DE TECNOLOGIA,Privada com fins lucrativos,FPTEC,Faculdade
945,Faculdade Funorte de Januária,Privada com fins lucrativos,,Faculdade
2443,FACULDADE FUNORTE DE JANAÚBA,Privada com fins lucrativos,,Faculdade
18036,Faculdade Telos,Privada com fins lucrativos,FATELOS,Faculdade
